file_name,url,inference_transcript,audio_duration
STT_GR_0002_0055_207504_to_209808,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0055_207504_to_209808.wav,གྲང་མི་བར་དེ་ནས། བདག་པོ་བཞི་ངང་ཐམས་ཅད་ལོ་རྒྱུར་རཙོམ་པོ།  ,2.304
STT_GR_0002_0056_209840_to_210992,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0056_209840_to_210992.wav,གོ་ཡོ་ཤིང་ཁམས་རེད།  ,1.152
STT_GR_0002_0057_211984_to_213328,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0057_211984_to_213328.wav,ལོ་རྒོད་རྒྱ་མཚང་ལྟ་བུའི་ ,1.344
STT_GR_0002_0058_214224_to_214992,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0058_214224_to_214992.wav,བདག་པའི་སརྗོད་ལོས།  ,0.768
STT_GR_0002_0059_216624_to_218064,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0059_216624_to_218064.wav,དེ་ནས་དེ་ལྟ་བུའ་གི་ཚོ།  ,1.44
STT_GR_0002_0060_218800_to_219440,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0060_218800_to_219440.wav,ཨེ།  ,0.64
STT_GR_0002_0061_222700_to_234100,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0061_222700_to_234100.wav,ཤེས་རབ་ཆུང་ང། དེ་ལྟ་བུ་རྟོགས་མི་ཐོབ་པ་ཐབས་ཅད་ལ་དེ་ན། སྤྲོས་པ་ཀོ་དངོས་སུ་དེ་ནས་རོ་བ་རིག་དྲུག་སོ་སོསི་རྫོག་བྱས་ལས། དེ་ནས་རདིར་རཛ་ལ་ཕེབས་མར། དེ་ནས་སྤྲོ་ཀོད་དེ། དེ་སྤྲོལ་པ་སྐོ་དེ་ལ་དེ་ལས།  ,11.4
STT_GR_0002_0062_235056_to_236464,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0062_235056_to_236464.wav,རྣམ་པ་སྣ་ཚོགས་ཡོད་རེད།  ,1.408
STT_GR_0002_0063_238352_to_238992,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0063_238352_to_238992.wav,གང་ཡིན་ ,0.64
STT_GR_0002_0064_239568_to_240240,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0064_239568_to_240240.wav,སྐྱེ་བ་སྤྲུབ་པོའ་ ,0.672
STT_GR_0002_0065_241040_to_241904,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0065_241040_to_241904.wav,བླ་མ་དགས་བའི་ ,0.864
STT_GR_0002_0066_241936_to_242448,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0066_241936_to_242448.wav,ཧེག་པོན།  ,0.512
STT_GR_0002_0067_243632_to_245520,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0067_243632_to_245520.wav,ད་བཟོ་ཚ་སྔགས་གཙུམ་གི་རམ་ན་བཞུག་ལི།  ,1.888
STT_GR_0002_0068_246832_to_248752,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0068_246832_to_248752.wav,སོ་སོའི་ལོག་དང་མི་པང་ཚམ་པ།  ,1.92
STT_GR_0002_0069_249424_to_250384,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0069_249424_to_250384.wav,ཉི་ཐག་པ་སྣ་ཚོགས།  ,0.96
STT_GR_0002_0070_250448_to_251408,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0070_250448_to_251408.wav,ཕུ་དུ་འཁོར་ལོ་ཀོ་ཕ།  ,0.96
STT_GR_0002_0071_252336_to_253360,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0071_252336_to_253360.wav,ག་ཟ། རགལ་པོའི་བཤེས་དུན།  ,1.024
STT_GR_0002_0072_254672_to_255632,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0072_254672_to_255632.wav,ལ་ལ་ནས་དེ་འདྲའི་ིན།  ,0.96
STT_GR_0002_0073_256272_to_259216,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0073_256272_to_259216.wav,ཨེ། ཤི་རས་ཡོང་སྟེན་སློག་པོའི་དགེ་གི་ལ་ླང་རས་དེ་ནས་དཔེར་ན།  ,2.944
STT_GR_0002_0074_259696_to_263056,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0074_259696_to_263056.wav,ཨ། ད་ཚན་རིག་ལ་ཚོགས་པ་སྤྲོ་བ་ལ་ཕིན་པ་དང་བྡེ་བ་བརྒྱབ་པ་ཐམས་ཅད་ཡ།  ,3.36
STT_GR_0002_0075_264112_to_267728,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0075_264112_to_267728.wav,ཕིན་པ་དང་སྡེ་པ་བརྒྱ་ཐམས་ཅད་དེ་ལ་སྤྲོད་པ་གོ་ྐོ་ཁོང་ཚོ་བདེ་བོ་ཡོད་རེད།  ,3.616
STT_GR_0002_0076_268848_to_270544,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0076_268848_to_270544.wav,དེ་ཡིན་ན་ སྤྲུ་སྐབ་ཀི་གོང་སུ་དེ་ནས།  ,1.696
STT_GR_0002_0077_270960_to_271856,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0077_270960_to_271856.wav,ཨ། འགྲོ་བ་རེ་དྲུག ,0.896
STT_GR_0002_0078_271920_to_273200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0078_271920_to_273200.wav,ཆ་ཚང་ཅིག་ནུས་ཀི་ཡོད་རེད།  ,1.28
STT_GR_0002_0079_273776_to_276016,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0079_273776_to_276016.wav,ཆུ་ལམ་དམ་ཅད་སྐུ་གསུམ་རང་བཞིན་ལ་དེ།  ,2.24
STT_GR_0002_0080_276688_to_277520,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0080_276688_to_277520.wav,འདིར་ད་ཡང་ ,0.832
STT_GR_0002_0081_278128_to_278896,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0081_278128_to_278896.wav,རདུར་རྡིས་ཡད།  ,0.768
STT_GR_0002_0082_282300_to_286900,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0082_282300_to_286900.wav,འདུར་དག་སྤྲོད་ྐོ་མ་ཡིན་ན། སདུར་རིག་སྤྲོད་ཁོ་གེ་འདུར་བ་ཐབས་ཡོད་མ་རེད།  ,4.6
STT_GR_0002_0083_288500_to_305500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0083_288500_to_305500.wav,དེ་ཡིན་ན་དེ་ནས་འདིར་ཚག་སྤྲོ་གོས། འདིར་གཅིག་སྤྲོ་དགོས་ཡོད་ན་ དཔེ་ཇེ་ྟ་བོ་ཡ། འདིར་ྕག་གི་ཨ་སྤྲོ་ཀ་ཐབ་ནད་གནས་སྐབས་ད་རང་ཆོ་གི་ནང་ཁ་ྱག་རོམ་ད་བོད་ཙི། ཨ་ལེ། གནས་སྐབས་ཀི་འོ་ྱ་སློབ་དཔོན་གྲན་པའི་སྒྲེབ་སོགསངས་རྒྱས་བཅོབ་ལྡན་དས་ཀིས་ ,17.0
STT_GR_0002_0084_305700_to_313000,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0084_305700_to_313000.wav,གློ་པོར་བ་ྒྲི་མ། དག་ལདིང་ལ་བསྟུན་ནས་དེ་གནས་སྐབས་འགྲོ་བ་ར་དྲུག་པ་ཆབ་ྡད་ཆགས་ཡོད་རེད་ཅེ།  ,7.3
STT_GR_0002_0085_313500_to_330500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0085_313500_to_330500.wav,སདིར་རྩིས་རྟབ་ཅེད་ག་རེ།་དེ་སྡིར་རྫིས་དེ་ད་ཞིབ་ཞི་གི་བློ་ཟའ་ཕྱོགས་ཚོ་རྣམ་པ་གཉིས་ལ་བརྟེན་ནས་དེ་ནས། ཨོ་ད་མི་མང་ལྟ་བུས། དེ་ནས་ཉིས་ཕན་ྱགས་རིན་ཞེ་བ་ལྟ་བུའ་དེ་ནས་དེ་ལྟ་བུ་རེད་མ་གཏོགས། འདིར་དང་སྡིར་རྩིག་གཉིས་ཀ་ཡིད་ྱེས་ནས་སྤྲུལ་ཀོད་ཡོད། ཆིམས་རྐྱེན་ཐམས་ཅད་སྤྲུལ་ཀོ། སྤྲུལ་ྐུ་གོང་སུ་འདོད་ཀི་ཡོད་ཙེ།  ,17.0
STT_GR_0002_0086_331188_to_331732,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0086_331188_to_331732.wav,དེ་ནྲས་དེ་ལ་ ,0.544
STT_GR_0002_0087_331796_to_333332,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0087_331796_to_333332.wav,སྐྱེ་བ་སགྲུབ་པོི་ཁོ། ྫོ་སྤྲུབ་པོི་ཁོ།  ,1.536
STT_GR_0002_0088_334739_to_335412,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0088_334739_to_335412.wav,དེ་ལ་སོགས་པ།  ,0.673
STT_GR_0002_0089_335763_to_336852,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0089_335763_to_336852.wav,སྐྱེ་བ་གྲུབ་པོ་མེ་ཏོག ,1.089
STT_GR_0002_0090_337395_to_339892,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0090_337395_to_339892.wav,རྩ་བཤད་རནའ་མ་སན་ཚོག་འགྲོ་ལ་ཕུན་པ་དང་བསྡད་པའི་རྒྱུ།  ,2.497
STT_GR_0002_0091_340404_to_341556,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0091_340404_to_341556.wav,འབྱུང་བ་ལྔ་ལ་སོགས་པ་དང་།  ,1.152
STT_GR_0002_0092_342452_to_344275,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0092_342452_to_344275.wav,ཐམས་ཅད་སྤྲུ་ྐབ་ཀི་གོང་ལ་འདོད་ཀི་ཡོད་རེད།  ,1.823
STT_GR_0002_0093_346452_to_348979,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0093_346452_to_348979.wav,ཅི་དེ་ལ་ཟ་ཧ་གི་ཟླ་བ་གི་དེ་ཧ་གོ་ལ་ཡོད།  ,2.527
STT_GR_0002_0094_350548_to_351988,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0094_350548_to_351988.wav,སནག་སྲིད་ལྷ་སྐོར་གོ་བར།  ,1.44
STT_GR_0002_0095_352020_to_352820,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0095_352020_to_352820.wav,དི་གསང་སྔགས།  ,0.8
STT_GR_0002_0096_353748_to_354388,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0096_353748_to_354388.wav,ཏོག་སུ།  ,0.64
STT_GR_0002_0097_355251_to_356404,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0097_355251_to_356404.wav,ནབོ་ཁྱོད་རྒྱུ་བརྒྱ་པ་དེ་འདྲསེ།  ,1.153
STT_GR_0002_0098_356436_to_357012,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0098_356436_to_357012.wav,གསོང་ཡོད་རེད།  ,0.576
STT_GR_0002_0099_357203_to_357844,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0099_357203_to_357844.wav,ག་ོ།  ,0.641
STT_GR_0002_0100_358195_to_359572,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0100_358195_to_359572.wav,ནང་སྲིད་ལྷ་སྐོར་གོ་བར།  ,1.377
STT_GR_0002_0101_360500_to_362548,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0101_360500_to_362548.wav,ནང་སྲིད་ལྷ་སྐོར་གོ་འབར་ཡི་གསང་སྔགས་རྒྱད་རིམ་བར་དུ།  ,2.048
STT_GR_0002_0102_362611_to_365268,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0102_362611_to_365268.wav,གསང་སྔགས་པ་གི་ད་དེ་ཤིས་པ་རེད། འདིར་དང་འདིར་རྩིག་གཉས་དོ་གོ་དེ།  ,2.657
STT_GR_0002_0103_365907_to_368820,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0103_365907_to_368820.wav,འདིར་དག་ཐམས་ཅད་ཡ་དེ་ནས་གཞི་རེ་སདེར་གཤིག་གཉེན་པོ་ཡོད་བ།  ,2.913
STT_GR_0002_0104_370256_to_372464,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0104_370256_to_372464.wav,དགའ་པོ་པ་གི་གསུང་རེ། རྒྱུ་ལ་བདེར་གཅིག་སྙིང་པོ་ཟེ།  ,2.208
STT_GR_0002_0105_373488_to_374160,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0105_373488_to_374160.wav,འདིར་ྲིག་ཆན་བུ།  ,0.672
STT_GR_0002_0106_374288_to_374832,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0106_374288_to_374832.wav,འགྲོ་བ་ཡོང་ཡེ།  ,0.544
STT_GR_0002_0107_375664_to_376624,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0107_375664_to_376624.wav,དེ་སེམས་བསྐྱེད་ཐམས་ཅད།  ,0.96
STT_GR_0002_0108_377264_to_378416,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0108_377264_to_378416.wav,སངས་རྒྱས་རྣམ་མཆེན་ཡེ་ཤེས།  ,1.152
STT_GR_0002_0109_379440_to_380176,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0109_379440_to_380176.wav,ཆབ་ཡོད་རེད།  ,0.736
STT_GR_0002_0110_380272_to_380848,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0110_380272_to_380848.wav,ངོ་ཚོ་སེམས་འདིར།  ,0.576
STT_GR_0002_0111_380880_to_381456,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0111_380880_to_381456.wav,ཅིག་ྙིང་པོ་ལ།  ,0.576
STT_GR_0002_0112_382704_to_383344,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0112_382704_to_383344.wav,དེ་ལ་བརྟེན་ནས།  ,0.64
STT_GR_0002_0113_383856_to_385648,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0113_383856_to_385648.wav,གནས་སྐབས་ཚེམ་ཆིས་ལྟ་བུ། དེ་འདྲའི་ ,1.792
STT_GR_0002_0114_386064_to_387984,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0114_386064_to_387984.wav,འགྲོ་བ་རིག་གྲོག་གི་སྡུག་བསྔལ་མྱོང་ལ་དེ་ཡིན་ན།  ,1.92
STT_GR_0002_0115_388528_to_390864,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0115_388528_to_390864.wav,ཨོ་དེ་གནས་སྐབས་སྡུག་བསྔལ་སྨྱོང་གི་ཡུག་འང་།  ,2.336
STT_GR_0002_0116_391248_to_392496,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0116_391248_to_392496.wav,དེ་ཁོ་ཚོ་མདུན་མ་འདྲ་དགོས་རེད་ཟེ།  ,1.248
STT_GR_0002_0117_392784_to_395088,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0117_392784_to_395088.wav,ཡ་རྒྱ་དེ་ཚངས་རྒྱས་རེད་དེ། འདིར་སྲིག་རྣན་པོ་ཡོད་རེད།  ,2.304
STT_GR_0002_0118_395856_to_397424,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0118_395856_to_397424.wav,དེ་ནས་ཐམ་ཅད་སྤྲུབ་དགོས་པ་གོང་ཟོ།  ,1.568
STT_GR_0002_0119_398800_to_399600,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0119_398800_to_399600.wav,བདེ་བོ་ཡོད་རེད་ཟེ།  ,0.8
STT_GR_0002_0120_402700_to_422500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0120_402700_to_422500.wav,དེ་ནས་དེ་ལ་སོགས་པ་དེ་རང་ཀྲུར་ཀ། རྣམ་པ་སྣ་ཚོགས། ད་འཇིག་རྟེན་ཁམས་ལ་སྐུ་གསུང་། ཐུགས་རྟེན། དེ་ལ་སོགས་པ་གྲ་མེད་པ་རེད། དེ་དམ་ཅད་གི་དེ་རིང་ཨ། ད་ཀྲུལ་ཀ་ཙེ་ཡིན་ན་དེ་གི་དོན་བྱེད་དགོས་རེད། དོན་ག་རེ་བྱེད་ཀི་ཡོད་རེད། ཕིན་པ་ག་རེ་སྒྲུབ་ཀི་ཡོད་རེད། དེ་ནང་། ཨ ,19.8
STT_GR_0002_0121_422800_to_433500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0121_422800_to_433500.wav,དེ་རིང་སྐར་པ་དང་བདིན་པ་ཐམས་ཅད་ལ། དེ་ནས་བླ་མ་དགེ་བའི་བཤེས་གཉིན་གི་ཆུས་གྟོང་ལ་ཐིག་པ་གསུང་པའི་ལམ་ལ་རྒྱུག་རེད། དྲངས་ཀི་ཡོད་རེད་ཟེ། དེ་ལྟ་བུའི་སྐར་པ་དང་མི་བདེན་པ་ཐམས་ཅད་ལ། དེ་ནསང་།  ,10.7
STT_GR_0002_0122_433800_to_448500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0122_433800_to_448500.wav,མཐོང་བ་དང་མཐུས་པ་དང་། དྲིན་པ་དང་རིག་པ་ལ་སོགས་པ་ལྷོག་ཆུ་དྲན་ྒཞག་ག་སྒོ་ནས། དེ་ནས་སེམས་ཅན་སམི་པ་ལ་གྲྭ་བོའ་ཐབ་གཏུང་ན། དེ་ནས་ཕྱུགས་སཐིན་དང་སྐུ་སུང་ཐུག་སྟེན་ལ་སོགས་པ། མེ་གི་མཐོང་བ་ཙམ་ལས་དཔེར་ན། ཨེ། རང་གི་སྒྲེ་པ་དག་པ།  ,14.7
STT_GR_0002_0123_448800_to_466900,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0002_0123_448800_to_466900.wav,དེ་རིང་ཆུ་མཐུན་པ་ཙམ་གི་སྒྲེབ་པ་ྟག་པ། ཨུམ། དེ་རིང་དེ་རིང་རིགས་པ་དང་ཁོ་ཚོང་ཐུབ་དུས་ལ་སོགས་པ་ས་དང་བཀོད་ཕག་བྱེད་པའི་སྒྲེབ་པ་དག་པ། དེ་ཐམས་ཅད་རྣམ་པ་སྣ་ཚོགས་ཀི་སྒོང་ལ་དེ་ནས་སེམས་ཅ་ཨེ་སྡེ་བ་ཐབ། སེམས་ཀའི་རྒྱུད་ལ་དཔེར་ན། འགྲེལ་པ་དག་པ་ཐབ།  ,18.1
